Station Date(NZST) Height(m) Pressure(hPa) Tair(C) Tdew(C) Dir(degT) Speed(m/s) StdFlag RsdFlag WndFlag IceFlag TurFlag Orig 
1410 20111216:0000 27630 17.0 -47.9 -81.9 - - N 1 - - - U 
1410 20111216:0000 28030 16.0 -48.3 -82.3 - - N 1 - - - U 
1410 20111216:0000 29418 13.0 -41.9 -77.9 - - N 1 - - - U 
1410 20111216:1200 26 1001.0 20.4 13.4 325 5.7 Y 4 4 - H U 
1410 20111216:1200 35 1000.0 20.0 13.0 - - Y 0 - 3 - U 
1410 20111216:1200 139 988.0 18.0 10.0 - - N 1 - - - U 
1410 20111216:1200 326 966.0 - - 325 7.2 N - 1 - H U 
1410 20111216:1200 626 933.0 - - 325 7.7 N - 1 - H U 
1410 20111216:1200 699 925.0 12.8 7.8 - - Y 0 - 0 - U 
1410 20111216:1200 926 900.0 - - 320 10.3 N - 1 - H U 
1410 20111216:1200 1404 850.0 8.0 3.0 320 10.8 Y 0 0 0 P U 
1410 20111216:1200 1526 837.0 - - 325 10.8 N - 1 - H U 
1410 20111216:1200 1730 817.0 5.4 0.5 - - N 1 - - - U 
1410 20111216:1200 1831 807.0 5.0 -1.0 - - N 1 - - - U 
1410 20111216:1200 2126 778.0 - - 300 13.9 N - 1 - H U 
1410 20111216:1200 2383 754.0 1.4 0.5 - - N 1 - - - U 
1410 20111216:1200 2726 722.0 - - 300 16.5 N - 1 - H U 
1410 20111216:1200 2979 700.0 -1.9 -3.5 300 15.4 Y 0 0 0 P U 
1410 20111216:1200 3026 696.0 - - 300 15.4 N - 1 - H U 
1410 20111216:1200 3070 692.0 -2.5 -3.6 - - N 1 - - - U 
1410 20111216:1200 3326 670.0 - - 315 16.5 N - 1 - H U 
1410 20111216:1200 3702 639.0 -3.5 -6.3 - - N 1 - - - U 
1410 20111216:1200 3916 622.0 -3.3 -9.3 - - N 1 - - - U 
1410 20111216:1200 4226 598.0 - - 305 14.9 N - 1 - H U 
1410 20111216:1200 5126 532.0 - - 320 20.6 N - 1 - H U 
1410 20111216:1200 5339 518.0 -13.1 -17.1 - - N 1 - - - U 
1410 20111216:1200 5608 500.0 -14.9 -21.9 320 18.5 Y 0 0 0 P U 
1410 20111216:1200 5792 488.0 -16.1 -21.1 - - N 1 - - - U 
1410 20111216:1200 5948 478.0 -17.3 -32.3 - - N 1 - - - U 
1410 20111216:1200 6026 473.0 - - 320 18.0 N - 1 - H U 
1410 20111216:1200 6316 455.0 -20.3 -45.3 - - N 1 - - - U 
1410 20111216:1200 6365 452.0 -20.5 -54.5 - - N 1 - - - U 
1410 20111216:1200 7136 407.0 -24.1 -61.1 - - N 1 - - - U 
1410 20111216:1200 7226 402.0 - - 310 26.8 N - 1 - H U 
1410 20111216:1200 7263 400.0 -24.3 -60.3 310 27.8 Y 0 0 0 P U 
1410 20111216:1200 7526 386.0 - - 305 30.4 N - 1 - H U 
1410 20111216:1200 7809 371.0 -27.3 -44.3 - - N 1 - - - U 
1410 20111216:1200 8328 345.0 -31.9 -40.9 - - N 1 - - - U 
1410 20111216:1200 8577 333.0 -33.7 -53.7 - - N 1 - - - U 
1410 20111216:1200 8877 319.0 -35.7 -45.7 - - N 1 - - - U 
1410 20111216:1200 9165 306.0 -37.9 -52.9 - - N 1 - - - U 
1410 20111216:1200 9301 300.0 -39.1 -53.1 310 34.5 Y 0 0 0 P U 
1410 20111216:1200 10038 269.0 -46.1 -57.1 - - N 1 - - - U 
1410 20111216:1200 10496 251.0 - - 310 37.1 N - 2 - P U 
1410 20111216:1200 10523 250.0 -48.7 -60.7 310 37.1 Y 0 1 0 P U 
1410 20111216:1200 10957 234.0 -50.1 -67.1 - - N 3 - - - U 
1410 20111216:1200 11126 228.0 - - 310 25.7 N - 1 - H U 
1410 20111216:1200 11726 208.0 - - 315 24.2 N - 1 - H U 
1410 20111216:1200 11983 200.0 -50.3 -79.3 310 26.8 Y 0 0 0 P U 
1410 20111216:1200 12326 190.0 - - 300 25.2 N - 1 - H U 
1410 20111216:1200 12626 181.0 - - 315 23.7 N - 1 - H U 
1410 20111216:1200 13226 165.0 - - 300 17.0 N - 1 - H U 
1410 20111216:1200 13275 164.0 -51.7 -83.7 - - N 1 - - - U 
1410 20111216:1200 13851 150.0 -54.1 -87.1 300 14.9 Y 0 0 0 P U 
1410 20111216:1200 14126 144.0 - - 295 10.3 N - 1 - H U 
1410 20111216:1200 14426 137.0 - - 300 8.8 N - 1 - H U 
1410 20111216:1200 14726 131.0 - - 315 10.3 N - 1 - H U 
1410 20111216:1200 15053 124.0 -61.3 - - - N 3 - - - U 
1410 20111216:1200 15626 113.0 - - 320 15.4 N - 1 - H U 
1410 20111216:1200 15926 108.0 - - 300 13.4 N - 1 - H U 
1410 20111216:1200 16226 103.0 - - 350 2.1 N - 1 - H U 
1410 20111216:1200 16388 100.0 -61.5 - 355 2.6 Y 1 0 0 P U 
1410 20111216:1200 16826 93.1 - - 20 5.7 N - 1 - H U 
1410 20111216:1200 16970 91.0 -63.9 - - - N 1 - - - U 
1410 20111216:1200 17126 88.7 - - 5 8.8 N - 1 - H U 
1410 20111216:1200 17426 84.5 - - 345 5.7 N - 1 - H U 
1410 20111216:1200 18026 76.6 - - 315 5.1 N - 1 - H U 
1410 20111216:1200 18584 70.0 -62.5 - 170 3.1 Y 0 0 0 P U 
1410 20111216:1200 18926 66.3 - - 25 1.5 N - 1 - H U 
1410 20111216:1200 19226 63.1 - - 75 5.7 N - 1 - H U 
1410 20111216:1200 19526 60.2 - - 50 6.7 N - 1 - H U 
1410 20111216:1200 19826 57.3 - - 45 5.7 N - 1 - H U 
1410 20111216:1200 20126 54.6 - - 85 6.7 N - 1 - H U 
1410 20111216:1200 20678 50.0 -59.1 -89.1 50 6.7 Y 0 0 0 P U 
1410 20111216:1200 20726 49.6 - - 50 7.7 N - 1 - H U 
1410 20111216:1200 21026 47.3 - - 110 5.1 N - 1 - H U 
1410 20111216:1200 21326 45.1 - - 85 8.8 N - 1 - H U 
1410 20111216:1200 21926 41.1 - - 95 12.4 N - 1 - H U 
1410 20111216:1200 22226 39.2 - - 80 11.3 N - 1 - H U 
1410 20111216:1200 22526 37.4 - - 80 8.8 N - 1 - H U 
1410 20111216:1200 22826 35.6 - - 100 9.3 N - 1 - H U 
1410 20111216:1200 23126 34.0 - - 85 9.3 N - 1 - H U 
1410 20111216:1200 23315 33.0 -54.1 -86.1 - - N 1 - - - U 
1410 20111216:1200 23426 32.3 - - 90 13.4 N - 1 - H U 
1410 20111217:0000 26 1000.0 16.0 12.9 10 7.2 Y 4 4 - H U 
1410 20111217:0000 77 994.0 17.2 13.0 - - N 1 - - - U 
1410 20111217:0000 326 965.0 - - 330 7.7 N - 1 - H U 
1410 20111217:0000 626 932.0 - - 345 10.8 N - 1 - H U 
1410 20111217:0000 688 925.0 13.2 9.9 - - Y 0 - 0 - U 
1410 20111217:0000 926 899.0 - - 340 11.8 N - 1 - H U 
1410 20111217:0000 1395 850.0 8.4 6.4 320 12.9 Y 0 0 0 P U 
1410 20111217:0000 1526 837.0 - - 320 12.9 N - 1 - H U 
1410 20111217:0000 2126 778.0 - - 315 14.9 N - 1 - H U 
1410 20111217:0000 2207 770.0 3.8 1.3 - - N 1 - - - U 
1410 20111217:0000 2313 760.0 4.2 -2.8 - - N 1 - - - U 
1410 20111217:0000 2726 722.0 - - 300 12.4 N - 1 - H U 
1410 20111217:0000 2919 705.0 -0.9 -3.3 - - N 1 - - - U 
1410 20111217:0000 2976 700.0 -0.5 -5.4 295 13.4 Y 0 0 0 P U 
1410 20111217:0000 3022 696.0 -0.7 -7.7 295 13.4 N 1 1 - H U 
1410 20111217:0000 3080 691.0 -0.3 -16.3 - - N 1 - - - U 
1410 20111217:0000 3482 657.0 -3.3 -15.3 - - N 1 - - - U 
1410 20111217:0000 3591 648.0 -3.1 -23.1 - - N 1 - - - U 
1410 20111217:0000 3801 631.0 -3.3 -52.3 - - N 1 - - - U 
1410 20111217:0000 4068 610.0 -4.3 -34.3 - - N 1 - - - U 
1410 20111217:0000 4226 598.0 - - 300 14.4 N - 1 - H U 
1410 20111217:0000 4971 543.0 -12.1 -41.1 - - N 1 - - - U 
1410 20111217:0000 5524 505.0 -13.5 -52.5 - - N 1 - - - U 
1410 20111217:0000 5600 500.0 -14.1 -50.1 305 17.5 Y 0 0 0 P U 
1410 20111217:0000 6795 426.0 -23.1 -54.1 - - N 1 - - - U 
1410 20111217:0000 6881 421.0 -23.7 -33.7 - - N 1 - - - U 
1410 20111217:0000 6926 418.0 - - 305 23.7 N - 1 - H U 
1410 20111217:0000 7003 414.0 -24.7 -39.7 - - N 1 - - - U 
1410 20111217:0000 7091 409.0 -25.5 -42.5 - - N 1 - - - U 
1410 20111217:0000 7226 401.0 - - 305 22.1 N - 1 - H U 
1410 20111217:0000 7252 400.0 -27.1 -44.1 305 21.6 Y 0 0 0 P U 
1410 20111217:0000 9005 311.0 -43.7 -46.7 - - N 1 - - - U 
1410 20111217:0000 9026 310.0 - - 305 22.6 N - 1 - H U 
1410 20111217:0000 9048 309.0 -42.9 -48.9 - - N 1 - - - U 
1410 20111217:0000 9180 303.0 -43.9 -54.9 - - N 1 - - - U 
1410 20111217:0000 9247 300.0 -43.3 -60.3 305 25.2 Y 0 0 0 P U 
1410 20111217:0000 9292 298.0 -42.9 -65.9 - - N 1 - - - U 
1410 20111217:0000 9626 284.0 - - 310 32.4 N - 1 - H U 
1410 20111217:0000 9710 280.0 - - 310 32.4 N - 2 - P U 
1410 20111217:0000 10470 250.0 -45.5 -74.5 305 28.8 Y 0 0 0 P U 
1410 20111217:0000 10526 248.0 - - 305 29.3 N - 1 - H U 
1410 20111217:0000 11347 219.0 -48.5 -80.5 - - N 3 - - - U 
1410 20111217:0000 11946 200.0 -47.3 -82.3 305 21.1 Y 0 0 0 P U 
1410 20111217:0000 12013 198.0 -47.1 -82.1 - - N 1 - - - U 
1410 20111217:0000 12626 180.0 - - 305 18.0 N - 1 - H U 
1410 20111217:0000 13831 150.0 -52.3 -85.3 290 14.9 Y 0 1 0 P U 
1410 20111217:0000 14426 137.0 - - 325 8.8 N - 1 - H U 
1410 20111217:0000 14726 130.0 - - 310 9.8 N - 1 - H U 
1410 20111217:0000 15026 124.0 - - 330 8.8 N - 1 - H U 
1410 20111217:0000 15326 119.0 - - 300 14.4 N - 1 - H U 
1410 20111217:0000 15626 113.0 - - 275 11.8 N - 1 - H U 
1410 20111217:0000 15746 111.0 -59.9 -89.9 - - N 3 - - - U 
1410 20111217:0000 15926 108.0 - - 285 8.8 N - 1 - H U 
1410 20111217:0000 16226 103.0 - - 325 11.3 N - 1 - H U 
1410 20111217:0000 16336 101.0 -59.9 -89.9 - - N 1 - - - U 
1410 20111217:0000 16398 100.0 -59.7 -90.7 295 10.8 Y 0 0 0 P U 
1410 20111217:0000 16526 98.0 - - 280 8.8 N - 1 - H U 
1410 20111217:0000 16826 93.3 - - 270 5.7 N - 1 - H U 
1410 20111217:0000 17726 80.7 - - 290 7.2 N - 1 - H U 
1410 20111217:0000 18026 76.9 - - 170 0.5 N - 1 - H U 
1410 20111217:0000 18101 76.0 -63.1 - - - N 1 - - - U 
1410 20111217:0000 18326 73.3 - - 310 5.1 N - 1 - H U 
1410 20111217:0000 18522 71.0 -60.7 - - - N 1 - - - U 
1410 20111217:0000 18610 70.0 -60.7 - 265 3.1 Y 0 0 0 P U 
1410 20111217:0000 19776 58.0 -62.5 - - - N 1 - - - U 
1410 20111217:0000 19826 57.5 - - 55 5.1 N - 1 - H U 
1410 20111217:0000 20126 54.8 - - 95 2.1 N - 1 - H U 
1410 20111217:0000 20426 52.2 - - 145 6.2 N - 1 - H U 
1410 20111217:0000 20699 50.0 -59.3 -90.3 90 8.2 Y 0 0 0 P U 
1410 20111217:0000 20726 49.8 - - 100 8.8 N - 1 - H U 
1410 20111217:0000 21026 47.5 - - 90 2.6 N - 1 - H U 
1410 20111217:0000 21326 45.3 - - 120 10.3 N - 1 - H U 
1410 20111217:0000 21626 43.2 - - 125 8.8 N - 1 - H U 
1410 20111217:0000 21926 41.2 - - 100 10.8 N - 1 - H U 
1410 20111217:0000 22826 35.8 - - 95 14.4 N - 1 - H U 
1410 20111217:0000 23726 31.1 - - 95 13.4 N - 1 - H U 
1410 20111217:0000 23946 30.0 -53.1 -86.1 90 12.9 Y 0 0 0 P U 
1410 20111217:0000 24626 27.0 - - 90 14.9 N - 1 - H U 
1410 20111217:0000 25130 25.0 -50.1 -84.1 - - N 1 - - - U 
1410 20111217:0000 25226 24.6 - - 105 17.5 N - 1 - H U 
1410 20111217:0000 25526 23.5 - - 95 20.1 N - 1 - H U 
1410 20111217:0000 25826 22.5 - - 80 17.5 N - 1 - H U 
1410 20111217:0000 26426 20.5 - - 70 13.9 N - 1 - H U 
1410 20111217:0000 26594 20.0 -48.5 -82.5 85 13.4 Y 0 0 0 P U 
1410 20111217:0000 26726 19.6 - - 85 10.8 N - 1 - H U 
1410 20111217:0000 27026 18.7 - - 100 12.9 N - 1 - H U 
1410 20111217:0000 27287 18.0 -48.7 -82.7 - - N 1 - - - U 
1410 20111217:0000 27626 17.1 - - 85 14.4 N - 1 - H U 
1410 20111217:0000 28501 15.0 -43.1 -79.1 - - N 1 - - - U 
1410 20111217:0000 28526 14.9 - - 105 16.0 N - 1 - H U 
1410 20111217:1200 26 999.0 18.0 15.4 315 5.1 Y 4 4 - H U 
1410 20111217:1200 69 994.0 17.2 13.4 - - N 1 - - - U 
1410 20111217:1200 326 964.0 - - 305 8.2 N - 1 - H U 
1410 20111217:1200 624 931.0 12.2 11.3 290 8.8 N 1 1 - H U 
1410 20111217:1200 678 925.0 11.8 11.2 - - Y 0 - 0 - U 
1410 20111217:1200 926 898.0 - - 295 8.2 N - 1 - H U 
1410 20111217:1200 1123 877.0 9.4 6.1 - - N 1 - - - U 
1410 20111217:1200 1226 866.0 - - 290 7.7 N - 1 - H U 
1410 20111217:1200 1305 858.0 8.6 8.4 - - N 1 - - - U 
1410 20111217:1200 1383 850.0 7.6 7.3 295 7.7 Y 0 0 0 P U 
1410 20111217:1200 1526 835.0 - - 305 7.2 N - 1 - H U 
1410 20111217:1200 1830 805.0 4.6 3.5 - - N 1 - - - U 
1410 20111217:1200 2066 782.0 3.2 -6.8 - - N 1 - - - U 
1410 20111217:1200 2126 776.0 - - 305 9.8 N - 1 - H U 
1410 20111217:1200 2255 764.0 3.2 -8.8 - - N 1 - - - U 
1410 20111217:1200 2726 721.0 - - 310 7.2 N - 1 - H U 
1410 20111217:1200 2756 718.0 0.4 -8.6 - - N 1 - - - U 
1410 20111217:1200 2891 706.0 0.8 -15.2 - - N 1 - - - U 
1410 20111217:1200 2960 700.0 0.2 -15.8 300 7.7 Y 0 0 0 P U 
1410 20111217:1200 3216 678.0 -0.7 -25.7 - - N 1 - - - U 
1410 20111217:1200 3326 669.0 - - 285 9.8 N - 1 - H U 
1410 20111217:1200 3863 625.0 -3.1 -24.1 - - N 1 - - - U 
1410 20111217:1200 4055 610.0 -5.1 -18.1 - - N 1 - - - U 
1410 20111217:1200 4226 597.0 - - 280 14.4 N - 1 - H U 
1410 20111217:1200 5131 531.0 -11.7 -42.7 - - N 1 - - - U 
1410 20111217:1200 5426 511.0 - - 285 22.1 N - 1 - H U 
1410 20111217:1200 5469 508.0 -14.3 -28.3 - - N 1 - - - U 
1410 20111217:1200 5589 500.0 -15.1 -30.1 290 21.6 Y 0 0 0 P U 
1410 20111217:1200 6660 433.0 -23.1 -47.1 - - N 1 - - - U 
1410 20111217:1200 6935 417.0 -25.5 -52.5 285 20.6 N 1 1 - H U 
1410 20111217:1200 7226 401.0 - - 290 20.6 N - 1 - H U 
1410 20111217:1200 7235 400.0 -28.1 -54.1 290 20.6 Y 0 0 0 P U 
1410 20111217:1200 7325 395.0 -28.9 -55.9 - - N 1 - - - U 
1410 20111217:1200 7582 381.0 -30.7 -41.7 - - N 1 - - - U 
1410 20111217:1200 7826 368.0 - - 295 20.1 N - 1 - H U 
1410 20111217:1200 7982 360.0 -34.5 -51.5 - - N 1 - - - U 
1410 20111217:1200 8179 350.0 -35.3 -63.3 - - N 1 - - - U 
1410 20111217:1200 9026 309.0 - - 300 30.4 N - 1 - H U 
1410 20111217:1200 9238 300.0 -41.9 -64.9 300 29.9 Y 0 0 0 P U 
1410 20111217:1200 9283 298.0 -42.3 -65.3 - - N 1 - - - U 
1410 20111217:1200 10463 250.0 -45.5 -73.5 300 24.7 Y 0 0 0 P U 
1410 20111217:1200 10526 248.0 - - 300 24.2 N - 1 - H U 
1410 20111217:1200 10762 239.0 -46.9 -75.9 - - N 3 - - - U 
1410 20111217:1200 10826 237.0 - - 300 30.9 N - 1 - H U 
1410 20111217:1200 10846 236.0 - - 300 30.9 N - 2 - P U 
1410 20111217:1200 11193 224.0 -45.3 -79.3 - - N 1 - - - U 
1410 20111217:1200 11426 216.0 - - 295 25.2 N - 1 - H U 
1410 20111217:1200 11944 200.0 -48.7 -82.7 310 22.1 Y 0 0 0 P U 
1410 20111217:1200 12026 197.0 - - 310 22.1 N - 1 - H U 
1410 20111217:1200 12926 172.0 - - 295 20.6 N - 1 - H U 
1410 20111217:1200 13226 164.0 - - 305 19.0 N - 1 - H U 
1410 20111217:1200 13526 157.0 - - 285 16.5 N - 1 - H U 
1410 20111217:1200 13819 150.0 -52.7 -85.7 295 16.0 Y 0 1 0 P U 
1410 20111217:1200 15026 124.0 - - 280 11.8 N - 1 - H U 
1410 20111217:1200 15626 113.0 - - 280 7.7 N - 1 - H U 
1410 20111217:1200 15926 108.0 - - 300 8.8 N - 1 - H U 
1410 20111217:1200 16386 100.0 -61.5 - 285 5.1 Y 1 0 0 P U 
1410 20111217:1200 16448 99.0 -62.1 - - - N 3 - - - U 
1410 20111217:1200 16526 97.8 - - 285 5.1 N - 1 - H U 
1410 20111217:1200 16826 93.1 - - 310 8.2 N - 1 - H U 
1410 20111217:1200 17105 89.0 -62.9 - - - N 1 - - - U 
1410 20111217:1200 17126 88.7 - - 270 9.8 N - 1 - H U 
1410 20111217:1200 17426 84.5 - - 265 9.8 N - 1 - H U 
1410 20111217:1200 17726 80.5 - - 255 0.5 N - 1 - H U 
1410 20111217:1200 18026 76.7 - - 290 6.2 N - 1 - H U 
1410 20111217:1200 18590 70.0 -61.3 - 30 3.1 Y 0 0 0 P U 
1410 20111217:1200 19226 63.2 - - 0 0.0 N - 1 - H U 
1410 20111217:1200 20426 52.2 - - 135 5.1 N - 1 - H U 
1410 20111217:1200 20696 50.0 -57.7 -89.7 105 8.8 Y 0 0 0 P U 
1410 20111217:1200 21026 47.5 - - 50 5.1 N - 1 - H U 
1410 20111217:1200 21926 41.2 - - 110 5.7 N - 1 - H U 
1410 20111217:1200 22826 35.8 - - 100 10.3 N - 1 - H U 
1410 20111217:1200 23126 34.1 - - 70 12.4 N - 1 - H U 
1410 20111217:1200 23726 31.1 - - 75 12.4 N - 1 - H U 
1410 20111217:1200 23949 30.0 -53.9 -86.9 75 12.4 Y 0 0 0 P U 
1410 20111217:1200 24026 29.6 - - 70 12.4 N - 1 - H U 
1410 20111217:1200 24626 27.0 - - 85 16.5 N - 1 - H U 
1410 20111217:1200 25226 24.6 - - 80 11.3 N - 1 - H U 
1410 20111217:1200 25526 23.5 - - 95 17.0 N - 1 - H U 
1410 20111217:1200 25669 23.0 -50.5 -84.5 - - N 1 - - - U 
1410 20111217:1200 25958 22.0 -51.7 -84.7 - - N 1 - - - U 
1410 20111217:1200 26126 21.4 - - 75 17.0 N - 1 - H U 
1410 20111217:1200 26426 20.5 - - 90 20.6 N - 1 - H U 
1410 20111217:1200 26580 20.0 -49.5 -83.5 85 16.5 Y 0 0 0 P U 
1410 20111217:1200 28499 15.0 -41.5 -77.5 - - N 1 - - - U 
1410 20111217:1200 28526 14.9 - - 75 15.4 N - 1 - H U 
1410 20111218:0000 26 1000.0 16.6 16.1 295 2.1 Y 4 4 - H U 
1410 20111218:0000 326 965.0 - - 185 3.1 N - 1 - H U 
1410 20111218:0000 626 932.0 - - 200 3.1 N - 1 - H U 
1410 20111218:0000 687 925.0 12.4 11.3 - - Y 0 - 0 - U 
1410 20111218:0000 926 899.0 - - 245 2.6 N - 1 - H U 
1410 20111218:0000 1393 850.0 8.2 6.5 225 2.1 Y 0 0 0 P U 
1410 20111218:0000 1526 836.0 - - 205 2.1 N - 1 - H U 
1410 20111218:0000 1923 797.0 4.6 4.5 - - N 1 - - - U 
1410 20111218:0000 2068 783.0 6.0 0.0 - - N 1 - - - U 
1410 20111218:0000 2126 777.0 - - 190 2.6 N - 1 - H U 
1410 20111218:0000 2726 722.0 - - 240 2.1 N - 1 - H U 
1410 20111218:0000 2796 716.0 1.8 -7.2 - - N 1 - - - U 
1410 20111218:0000 2978 700.0 0.4 -7.6 295 2.1 Y 0 0 0 P U 
1410 20111218:0000 3495 656.0 -3.7 -6.8 - - N 1 - - - U 
1410 20111218:0000 4226 597.0 - - 300 5.7 N - 1 - H U 
1410 20111218:0000 4825 553.0 -12.1 -16.2 275 5.1 N 1 1 - H U 
1410 20111218:0000 5106 533.0 -13.7 -29.7 - - N 1 - - - U 
1410 20111218:0000 5126 532.0 - - 295 7.7 N - 1 - H U 
1410 20111218:0000 5366 515.0 -16.1 -23.1 - - N 1 - - - U 
1410 20111218:0000 5469 508.0 -16.5 -33.5 - - N 1 - - - U 
1410 20111218:0000 5588 500.0 -17.5 -31.5 300 10.8 Y 0 0 0 P U 
1410 20111218:0000 5726 491.0 - - 300 10.8 N - 1 - H U 
1410 20111218:0000 6270 456.0 -23.9 -30.9 - - N 1 - - - U 
1410 20111218:0000 6367 450.0 -24.3 -39.3 - - N 1 - - - U 
1410 20111218:0000 6630 434.0 -26.1 -45.1 - - N 1 - - - U 
1410 20111218:0000 6926 416.0 - - 260 5.1 N - 1 - H U 
1410 20111218:0000 7214 400.0 -31.3 -47.3 285 4.1 Y 0 0 0 P U 
1410 20111218:0000 7226 399.0 - - 275 5.1 N - 1 - H U 
1410 20111218:0000 7526 383.0 - - 290 4.1 N - 1 - H U 
1410 20111218:0000 7556 381.0 -34.7 -47.7 - - N 1 - - - U 
1410 20111218:0000 8126 351.0 - - 290 5.7 N - 1 - H U 
1410 20111218:0000 8263 344.0 -39.5 -56.5 - - N 1 - - - U 
1410 20111218:0000 9194 300.0 -42.3 -67.3 310 12.4 Y 0 0 0 P U 
1410 20111218:0000 9626 281.0 - - 310 18.5 N - 1 - H U 
1410 20111218:0000 10208 258.0 -45.3 -74.3 - - N 3 - - - U 
1410 20111218:0000 10418 250.0 -45.3 -76.3 305 16.0 Y 0 0 0 P U 
1410 20111218:0000 10526 246.0 - - 305 14.4 N - 1 - H U 
1410 20111218:0000 10663 241.0 -44.5 -74.5 - - N 1 - - - U 
1410 20111218:0000 10826 235.0 - - 305 12.9 N - 1 - H U 
1410 20111218:0000 11426 215.0 - - 300 19.0 N - 1 - H U 
1410 20111218:0000 11909 200.0 -45.9 -80.9 295 15.4 Y 0 0 0 P U 
1410 20111218:0000 12026 197.0 - - 295 15.4 N - 1 - H U 
1410 20111218:0000 12391 186.0 -46.7 -81.7 - - N 1 - - - U 
1410 20111218:0000 12626 179.0 - - 295 16.0 N - 1 - H U 
1410 20111218:0000 12926 171.0 - - 315 17.5 N - 1 - H U 
1410 20111218:0000 13797 150.0 -53.5 -86.5 305 16.0 Y 0 0 0 P U 
1410 20111218:0000 14426 136.0 - - 285 13.9 N - 1 - H U 
1410 20111218:0000 15326 118.0 - - 290 11.8 N - 1 - H U 
1410 20111218:0000 15760 110.0 -60.7 - - - N 3 - - - U 
1410 20111218:0000 15926 107.0 - - 320 10.3 N - 1 - H U 
1410 20111218:0000 16226 102.0 - - 295 12.9 N - 1 - H U 
1410 20111218:0000 16353 100.0 -60.7 - 310 10.3 Y 1 0 0 P U 
1410 20111218:0000 16526 97.2 - - 300 14.4 N - 1 - H U 
1410 20111218:0000 17126 88.3 - - 265 8.8 N - 1 - H U 
1410 20111218:0000 17509 83.0 -62.3 - - - N 1 - - - U 
1410 20111218:0000 17726 80.1 - - 290 8.2 N - 1 - H U 
1410 20111218:0000 18562 70.0 -62.1 - 260 5.1 Y 0 0 0 P U 
1410 20111218:0000 18626 69.3 - - 255 5.1 N - 1 - H U 
1410 20111218:0000 19526 60.0 - - 0 0.0 N - 1 - H U 
1410 20111218:0000 20665 50.0 -57.5 -89.5 120 5.1 Y 0 0 0 P U 
1410 20111218:0000 20726 49.5 - - 130 6.2 N - 1 - H U 
1410 20111218:0000 21326 45.0 - - 90 6.2 N - 1 - H U 
1410 20111218:0000 21626 43.0 - - 85 5.1 N - 1 - H U 
1410 20111218:0000 22526 37.3 - - 100 8.8 N - 1 - H U 
1410 20111218:0000 23126 33.9 - - 100 8.8 N - 1 - H U 
1410 20111218:0000 23298 33.0 -56.3 -88.3 - - N 1 - - - U 
1410 20111218:0000 23426 32.3 - - 75 11.8 N - 1 - H U 
1410 20111218:0000 23726 30.9 - - 95 12.4 N - 1 - H U 
1410 20111218:0000 23906 30.0 -54.3 -87.3 95 14.4 Y 0 0 0 P U 
1410 20111218:0000 24326 28.1 - - 90 14.4 N - 1 - H U 
1410 20111218:0000 24626 26.9 - - 100 12.4 N - 1 - H U 
1410 20111218:0000 24926 25.7 - - 100 20.1 N - 1 - H U 
1410 20111218:0000 25226 24.5 - - 90 15.4 N - 1 - H U 
1410 20111218:0000 25826 22.4 - - 105 17.5 N - 1 - H U 
1410 20111218:0000 26551 20.0 -46.7 -81.7 95 18.0 Y 0 0 0 P U 
1410 20111218:0000 26726 19.5 - - 95 18.5 N - 1 - H U 
1410 20111218:0000 26891 19.0 -46.7 -81.7 - - N 1 - - - U 
1410 20111218:1200 26 1005.0 14.0 12.7 160 4.1 Y 4 4 - H U 
1410 20111218:1200 68 1000.0 12.8 11.7 - - Y 0 - 0 - U 
1410 20111218:1200 186 986.0 11.2 10.7 - - N 1 - - - U 
1410 20111218:1200 326 970.0 - - 145 8.2 N - 1 - H U 
1410 20111218:1200 626 935.0 - - 110 6.2 N - 1 - H U 
1410 20111218:1200 719 925.0 9.2 9.2 - - Y 0 - 0 - U 
1410 20111218:1200 926 902.0 - - 80 9.8 N - 1 - H U 
1410 20111218:1200 1171 876.0 8.6 8.6 - - N 1 - - - U 
1410 20111218:1200 1226 870.0 - - 65 7.2 N - 1 - H U 
1410 20111218:1200 1420 850.0 7.2 7.2 70 1.0 Y 0 0 0 P U 
1410 20111218:1200 1526 839.0 - - 115 1.0 N - 1 - H U 
1410 20111218:1200 2126 780.0 - - 130 3.1 N - 1 - H U 
1410 20111218:1200 2199 773.0 4.0 1.2 - - N 1 - - - U 
1410 20111218:1200 2726 724.0 - - 160 3.1 N - 1 - H U 
1410 20111218:1200 2998 700.0 -1.9 -3.6 145 2.6 Y 0 0 0 P U 
1410 20111218:1200 3101 691.0 -2.7 -3.8 - - N 1 - - - U 
1410 20111218:1200 3926 622.0 - - 0 0.0 N - 1 - H U 
1410 20111218:1200 4183 602.0 -9.3 -11.4 - - N 1 - - - U 
1410 20111218:1200 4226 599.0 - - 90 1.5 N - 1 - H U 
1410 20111218:1200 5003 541.0 -13.7 -23.7 - - N 1 - - - U 
1410 20111218:1200 5231 525.0 -15.7 -19.5 - - N 1 - - - U 
1410 20111218:1200 5509 506.0 -16.9 -23.9 - - N 1 - - - U 
1410 20111218:1200 5599 500.0 -17.5 -24.5 240 4.6 Y 0 0 0 P U 
1410 20111218:1200 6026 472.0 - - 280 5.1 N - 1 - H U 
1410 20111218:1200 6759 427.0 -27.3 -31.2 - - N 1 - - - U 
1410 20111218:1200 6926 417.0 - - 295 5.1 N - 1 - H U 
