Station	Date(NZST)	Height(m)	Pressure(hPa)	Tair(C)	Tdew(C)	Dir(degT)	Speed(m/s)	StdFlag	RsdFlag	WndFlag	IceFlag	TurFlag	Orig
1410	20130326:1200	16417	100	-61.1	-	160	3.1	Y	1	0	0	P	U
1410	20130326:1200	16526	98.3	-	-	160	3.1	N	-	1	-	H	U
1410	20130326:1200	17720	81	-63.1	-	-	-	N	1	-	-	-	U
1410	20130326:1200	18026	77.1	-	-	0	0	N	-	1	-	H	U
1410	20130326:1200	18620	70	-62.1	-	30	6.7	Y	0	0	0	P	U
1410	20130326:1200	18626	69.9	-	-	35	7.7	N	-	1	-	H	U
1410	20130326:1200	18926	66.6	-	-	40	1.5	N	-	1	-	H	U
1410	20130326:1200	19826	57.7	-	-	355	5.1	N	-	1	-	H	U
1410	20130326:1200	20123	55	-58.7	-89.7	-	-	N	1	-	-	-	U
1410	20130326:1200	20426	52.4	-	-	355	0.5	N	-	1	-	H	U
1410	20130326:1200	20718	50	-61.7	-	95	3.1	Y	1	0	0	P	U
1410	20130326:1200	21026	47.6	-	-	110	5.7	N	-	1	-	H	U
1410	20130326:1200	21326	45.4	-	-	60	7.2	N	-	1	-	H	U
1410	20130326:1200	21926	41.3	-	-	75	8.8	N	-	1	-	H	U
1410	20130326:1200	22226	39.4	-	-	115	5.7	N	-	1	-	H	U
1410	20130326:1200	22826	35.8	-	-	95	8.2	N	-	1	-	H	U
1410	20130326:1200	23126	34.1	-	-	30	6.7	N	-	1	-	H	U
1410	20130326:1200	23426	32.5	-	-	75	6.2	N	-	1	-	H	U
1410	20130326:1200	23531	32	-54.3	-87.3	-	-	N	1	-	-	-	U
1410	20130326:1200	23726	31	-	-	25	5.7	N	-	1	-	H	U
1410	20130326:1200	23947	30	-52.1	-85.1	80	7.7	Y	0	0	0	P	U
1410	20130326:1200	24026	29.6	-	-	80	7.2	N	-	1	-	H	U
1410	20130326:1200	24326	28.3	-	-	80	6.7	N	-	1	-	H	U
1410	20130326:1200	24634	27	-49.1	-83.1	-	-	N	1	-	-	-	U
1410	20130326:1200	24926	25.8	-	-	200	0.5	N	-	1	-	H	U
1410	20130326:1200	25683	23	-50.7	-84.7	-	-	N	1	-	-	-	U
1410	20130326:1200	25975	22	-47.3	-82.3	-	-	N	1	-	-	-	U
1410	20130326:1200	26126	21.5	-	-	355	5.7	N	-	1	-	H	U
1410	20130326:1200	26607	20	-46.5	-81.5	25	3.6	Y	0	0	0	P	U
1410	20130326:1200	27694	17	-43.3	-79.3	-	-	N	1	-	-	-	U
1410	20130326:1200	29495	13	-44.7	-79.7	-	-	N	1	-	-	-	U
1410	20130327:0000	26	1022	15.6	13.9	260	1.5	Y	4	4	-	H	U
1410	20130327:0000	76	1016	17.8	14.4	-	-	N	1	-	-	-	U
1410	20130327:0000	212	1000	17	14.2	-	-	Y	0	-	1	-	U
1410	20130327:0000	326	987	-	-	175	8.2	N	-	1	-	H	U
1410	20130327:0000	419	976	15.6	13.2	-	-	N	1	-	-	-	U
1410	20130327:0000	569	959	16.2	8.2	-	-	N	1	-	-	-	U
1410	20130327:0000	626	953	-	-	160	4.1	N	-	1	-	H	U
1410	20130327:0000	875	925	14.4	7.4	-	-	Y	0	-	0	-	U
1410	20130327:0000	926	919	-	-	140	1.5	N	-	1	-	H	U
1410	20130327:0000	1526	856	-	-	110	3.1	N	-	1	-	H	U
1410	20130327:0000	1584	850	9	4.4	110	3.6	Y	0	0	0	P	U
1410	20130327:0000	1826	825	-	-	95	6.2	N	-	1	-	H	U
1410	20130327:0000	1931	815	6.4	3.3	-	-	N	1	-	-	-	U
1410	20130327:0000	2126	796	-	-	100	7.7	N	-	1	-	H	U
1410	20130327:0000	2207	788	4.8	-2.2	-	-	N	1	-	-	-	U
1410	20130327:0000	2322	777	3.6	1.7	-	-	N	1	-	-	-	U
1410	20130327:0000	2426	767	-	-	120	7.2	N	-	1	-	H	U
1410	20130327:0000	2726	739	-	-	160	4.6	N	-	1	-	H	U
1410	20130327:0000	2997	715	2.4	-5.6	-	-	N	1	-	-	-	U
1410	20130327:0000	3026	712	-	-	130	5.1	N	-	1	-	H	U
1410	20130327:0000	3169	700	2.6	-11.4	130	7.2	Y	1	0	0	P	U
1410	20130327:0000	3523	670	1.6	-14.4	-	-	N	1	-	-	-	U
1410	20130327:0000	3626	661	-	-	125	7.7	N	-	1	-	H	U
1410	20130327:0000	4226	613	-	-	155	5.1	N	-	1	-	H	U
1410	20130327:0000	4826	568	-	-	150	6.2	N	-	1	-	H	U
1410	20130327:0000	5126	547	-	-	180	5.1	N	-	1	-	H	U
1410	20130327:0000	5135	546	-10.9	-17.9	-	-	N	1	-	-	-	U
1410	20130327:0000	5726	505	-	-	160	8.2	N	-	1	-	H	U
1410	20130327:0000	5806	500	-15.1	-26.1	155	9.8	Y	0	0	0	P	U
1410	20130327:0000	6926	430	-	-	145	9.8	N	-	1	-	H	U
1410	20130327:0000	7087	421	-23.1	-47.1	-	-	N	1	-	-	-	U
1410	20130327:0000	7226	413	-	-	165	11.3	N	-	1	-	H	U
1410	20130327:0000	7263	411	-24.1	-46.1	-	-	N	1	-	-	-	U
1410	20130327:0000	7460	400	-25.9	-42.9	160	10.8	Y	0	0	0	P	U
1410	20130327:0000	8426	349	-	-	145	9.3	N	-	1	-	H	U
1410	20130327:0000	8726	335	-	-	165	11.8	N	-	1	-	H	U
1410	20130327:0000	8801	331	-37.1	-46.1	-	-	N	1	-	-	-	U
1410	20130327:0000	9142	315	-39.3	-52.3	-	-	N	1	-	-	-	U
1410	20130327:0000	9474	300	-42.1	-54.1	160	10.3	Y	0	0	0	P	U
1410	20130327:0000	10526	256	-	-	150	10.8	N	-	1	-	H	U
1410	20130327:0000	10630	252	-51.5	-59.5	-	-	N	1	-	-	-	U
1410	20130327:0000	10682	250	-51.7	-59.7	145	10.3	Y	0	0	0	P	U
1410	20130327:0000	11126	233	-	-	140	11.3	N	-	1	-	H	U
1410	20130327:0000	11191	231	-55.5	-61.5	-	-	N	1	-	-	-	U
1410	20130327:0000	11726	212	-	-	115	8.8	N	-	1	-	H	U
1410	20130327:0000	11976	204	-59.9	-68.9	-	-	N	3	-	-	-	U
1410	20130327:0000	12026	202	-	-	140	8.8	N	-	1	-	H	U
1410	20130327:0000	12100	200	-58.3	-68.3	135	8.2	Y	0	0	0	P	U
1410	20130327:0000	12326	193	-	-	130	5.7	N	-	1	-	H	U
1410	20130327:0000	12626	184	-	-	240	5.1	N	-	1	-	H	U
1410	20130327:0000	12836	178	-56.7	-80.7	-	-	N	1	-	-	-	U
1410	20130327:0000	12926	175	-	-	220	7.2	N	-	1	-	H	U
1410	20130327:0000	13226	167	-	-	250	5.7	N	-	1	-	H	U
1410	20130327:0000	13526	160	-	-	205	7.2	N	-	1	-	H	U
1410	20130327:0000	13917	150	-58.3	-89.3	205	3.1	Y	0	0	0	P	U
1410	20130327:0000	14126	145	-	-	230	5.1	N	-	1	-	H	U
1410	20130327:0000	15026	126	-	-	115	6.7	N	-	1	-	H	U
1410	20130327:0000	15926	109	-	-	260	3.1	N	-	1	-	H	U
1410	20130327:0000	16384	101	-62.3	-	-	-	N	1	-	-	-	U
1410	20130327:0000	16445	100	-62.3	-	235	3.1	Y	0	0	0	P	U
1410	20130327:0000	16526	98.7	-	-	250	3.1	N	-	1	-	H	U
1410	20130327:0000	18057	77	-63.1	-	-	-	N	1	-	-	-	U
1410	20130327:0000	18626	70.2	-	-	165	5.1	N	-	1	-	H	U
1410	20130327:0000	18646	70	-61.5	-	145	4.6	Y	0	0	0	P	U
1410	20130327:0000	19226	63.8	-	-	95	5.1	N	-	1	-	H	U
1410	20130327:0000	19526	60.8	-	-	15	5.1	N	-	1	-	H	U
1410	20130327:0000	19826	58	-	-	70	5.7	N	-	1	-	H	U
1410	20130327:0000	20126	55.2	-	-	35	5.7	N	-	1	-	H	U
1410	20130327:0000	20154	55	-57.9	-89.9	-	-	N	1	-	-	-	U
1410	20130327:0000	20752	50	-60.1	-91.1	290	2.6	Y	0	0	0	P	U
1410	20130327:0000	21026	47.9	-	-	150	5.1	N	-	1	-	H	U
1410	20130327:0000	21926	41.4	-	-	135	5.7	N	-	1	-	H	U
1410	20130327:0000	22226	39.5	-	-	115	7.2	N	-	1	-	H	U
1410	20130327:0000	22305	39	-59.5	-90.5	-	-	N	1	-	-	-	U
1410	20130327:0000	22826	35.9	-	-	150	7.2	N	-	1	-	H	U
1410	20130327:0000	23126	34.3	-	-	90	6.2	N	-	1	-	H	U
1410	20130327:0000	23726	31.2	-	-	80	3.1	N	-	1	-	H	U
1410	20130327:0000	23964	30	-55.1	-87.1	85	4.1	Y	0	0	0	P	U
1410	20130327:0000	24626	27.1	-	-	115	5.1	N	-	1	-	H	U
1410	20130327:0000	24926	25.9	-	-	140	5.1	N	-	1	-	H	U
1410	20130327:0000	25226	24.7	-	-	100	6.7	N	-	1	-	H	U
1410	20130327:0000	25983	22	-46.9	-81.9	-	-	N	1	-	-	-	U
1410	20130327:0000	26126	21.5	-	-	60	5.7	N	-	1	-	H	U
1410	20130327:0000	26613	20	-48.1	-82.1	70	4.6	Y	0	0	0	P	U
1410	20130327:0000	26726	19.7	-	-	70	5.7	N	-	1	-	H	U
1410	20130327:0000	26950	19	-49.5	-83.5	-	-	N	1	-	-	-	U
1410	20130327:0000	27026	18.8	-	-	45	5.1	N	-	1	-	H	U
1410	20130327:0000	27626	17.2	-	-	75	5.1	N	-	1	-	H	U
1410	20130327:0000	30021	12	-40.7	-77.7	-	-	N	1	-	-	-	U
1410	20130327:0000	30613	11	-41.1	-78.1	-	-	N	1	-	-	-	U
1410	20130327:1200	26	1024	20.4	16.6	65	1.5	Y	4	4	-	H	U
1410	20130327:1200	230	1000	17.4	14.5	-	-	Y	0	-	0	-	U
1410	20130327:1200	326	989	-	-	110	1.5	N	-	1	-	H	U
1410	20130327:1200	429	977	15.6	13.6	-	-	N	1	-	-	-	U
1410	20130327:1200	626	955	-	-	135	2.1	N	-	1	-	H	U
1410	20130327:1200	893	925	13.6	9.5	-	-	Y	0	-	0	-	U
1410	20130327:1200	926	921	-	-	140	2.6	N	-	1	-	H	U
1410	20130327:1200	1031	910	12.8	8.2	-	-	N	1	-	-	-	U
1410	20130327:1200	1526	858	-	-	160	5.7	N	-	1	-	H	U
1410	20130327:1200	1601	850	8.6	4.5	155	5.1	Y	0	0	0	P	U
1410	20130327:1200	2126	797	-	-	150	5.7	N	-	1	-	H	U
1410	20130327:1200	2359	775	3.2	0.9	-	-	N	1	-	-	-	U
1410	20130327:1200	2426	769	-	-	115	8.8	N	-	1	-	H	U
1410	20130327:1200	2518	760	5.2	-5.8	-	-	N	1	-	-	-	U
1410	20130327:1200	2725	741	5	-8	120	6.7	N	1	1	-	H	U
1410	20130327:1200	3026	714	-	-	140	6.2	N	-	1	-	H	U
1410	20130327:1200	3187	700	2	-10	140	7.2	Y	0	0	0	P	U
1410	20130327:1200	3795	649	-0.5	-24.5	-	-	N	1	-	-	-	U
1410	20130327:1200	4057	628	-2.1	-19.1	-	-	N	1	-	-	-	U
1410	20130327:1200	4226	615	-	-	130	6.7	N	-	1	-	H	U
1410	20130327:1200	4497	594	-4.7	-27.7	-	-	N	1	-	-	-	U
1410	20130327:1200	4526	592	-	-	115	7.7	N	-	1	-	H	U
1410	20130327:1200	4826	569	-	-	135	8.8	N	-	1	-	H	U
1410	20130327:1200	5126	548	-	-	145	4.6	N	-	1	-	H	U
1410	20130327:1200	5829	500	-14.1	-44.1	120	9.8	Y	0	0	0	P	U
1410	20130327:1200	6026	487	-	-	115	8.8	N	-	1	-	H	U
1410	20130327:1200	6537	455	-19.5	-42.5	-	-	N	1	-	-	-	U
1410	20130327:1200	6626	450	-	-	115	8.8	N	-	1	-	H	U
1410	20130327:1200	7216	415	-23.1	-55.1	-	-	N	1	-	-	-	U
1410	20130327:1200	7226	414	-	-	135	8.2	N	-	1	-	H	U
1410	20130327:1200	7484	400	-25.5	-52.5	130	7.2	Y	0	0	0	P	U
1410	20130327:1200	8126	365	-	-	130	6.7	N	-	1	-	H	U
1410	20130327:1200	9326	308	-	-	160	7.7	N	-	1	-	H	U
1410	20130327:1200	9387	305	-41.9	-59.9	-	-	N	1	-	-	-	U
1410	20130327:1200	9499	300	-42.1	-60.1	155	9.3	Y	0	0	0	P	U
1410	20130327:1200	9926	282	-	-	155	11.3	N	-	1	-	H	U
1410	20130327:1200	9962	280	-45.9	-60.9	-	-	N	1	-	-	-	U
1410	20130327:1200	10526	257	-	-	130	8.8	N	-	1	-	H	U
1410	20130327:1200	10709	250	-50.5	-69.5	125	7.7	Y	0	0	0	P	U
1410	20130327:1200	11126	234	-	-	120	11.3	N	-	1	-	H	U
1410	20130327:1200	11221	231	-53.7	-71.7	-	-	N	1	-	-	-	U
1410	20130327:1200	11426	224	-	-	105	7.2	N	-	1	-	H	U
1410	20130327:1200	11726	213	-	-	155	6.2	N	-	1	-	H	U
1410	20130327:1200	12026	204	-	-	145	8.2	N	-	1	-	H	U
1410	20130327:1200	12139	200	-57.9	-71.9	130	8.2	Y	0	0	0	P	U
1410	20130327:1200	12626	185	-	-	90	5.7	N	-	1	-	H	U
1410	20130327:1200	12731	182	-59.7	-75.7	-	-	N	3	-	-	-	U
1410	20130327:1200	12942	176	-57.3	-79.3	130	5.1	N	1	1	-	H	U
1410	20130327:1200	13226	168	-	-	95	7.7	N	-	1	-	H	U
1410	20130327:1200	13526	160	-	-	0	0	N	-	1	-	H	U
1410	20130327:1200	13951	150	-58.1	-89.1	115	4.6	Y	0	0	0	P	U
1410	20130327:1200	14126	146	-	-	75	5.1	N	-	1	-	H	U
1410	20130327:1200	14426	139	-	-	35	5.1	N	-	1	-	H	U
1410	20130327:1200	15326	120	-	-	200	7.2	N	-	1	-	H	U
1410	20130327:1200	15626	115	-	-	165	6.7	N	-	1	-	H	U
1410	20130327:1200	15926	109	-	-	60	2.1	N	-	1	-	H	U
1410	20130327:1200	16226	104	-	-	190	5.7	N	-	1	-	H	U
1410	20130327:1200	16489	100	-60.9	-	175	5.1	Y	1	0	0	P	U
1410	20130327:1200	16526	99.4	-	-	175	5.1	N	-	1	-	H	U
1410	20130327:1200	17126	90.2	-	-	150	6.7	N	-	1	-	H	U
1410	20130327:1200	17726	81.8	-	-	80	2.1	N	-	1	-	H	U
1410	20130327:1200	18026	77.9	-	-	125	9.8	N	-	1	-	H	U
1410	20130327:1200	18326	74.2	-	-	75	5.1	N	-	1	-	H	U
1410	20130327:1200	18429	73	-64.7	-	-	-	N	1	-	-	-	U
1410	20130327:1200	18626	70.7	-	-	85	7.7	N	-	1	-	H	U
1410	20130327:1200	18686	70	-63.1	-	50	6.2	Y	0	0	0	P	U
1410	20130327:1200	18926	67.3	-	-	355	7.7	N	-	1	-	H	U
1410	20130327:1200	19226	64.2	-	-	0	0	N	-	1	-	H	U
1410	20130327:1200	19526	61.1	-	-	115	6.2	N	-	1	-	H	U
1410	20130327:1200	19826	58.2	-	-	105	7.7	N	-	1	-	H	U
1410	20130327:1200	20126	55.5	-	-	115	2.1	N	-	1	-	H	U
1410	20130327:1200	20426	52.9	-	-	130	7.2	N	-	1	-	H	U
1410	20130327:1200	20726	50.4	-	-	140	7.2	N	-	1	-	H	U
1410	20130327:1200	20773	50	-59.9	-90.9	120	7.7	Y	0	0	0	P	U
1410	20130327:1200	21026	48	-	-	70	6.7	N	-	1	-	H	U
1410	20130327:1200	21326	45.8	-	-	115	5.1	N	-	1	-	H	U
1410	20130327:1200	21926	41.7	-	-	60	6.2	N	-	1	-	H	U
1410	20130327:1200	24011	30	-53.7	-86.7	140	3.1	Y	1	0	0	P	U
1410	20130327:1200	25181	25	-54.7	-86.7	-	-	N	1	-	-	-	U
1410	20130327:1200	26623	20	-50.5	-84.5	190	3.1	Y	0	0	0	P	U
1410	20130327:1200	28096	16	-45.3	-80.3	-	-	N	1	-	-	-	U
1410	20130327:1200	29480	13	-45.9	-80.9	-	-	N	1	-	-	-	U
1410	20130328:0000	26	1023	16.6	14.9	270	1	Y	4	4	-	H	U
1410	20130328:0000	119	1012	18.4	15.7	-	-	N	1	-	-	-	U
1410	20130328:0000	221	1000	17.6	15	-	-	Y	0	-	1	-	U
1410	20130328:0000	326	988	-	-	50	1.5	N	-	1	-	H	U
1410	20130328:0000	626	954	-	-	105	1.5	N	-	1	-	H	U
1410	20130328:0000	884	925	13.6	9.4	-	-	Y	0	-	0	-	U
1410	20130328:0000	926	920	-	-	175	2.1	N	-	1	-	H	U
1410	20130328:0000	1526	857	-	-	115	5.1	N	-	1	-	H	U
1410	20130328:0000	1592	850	9.2	7	115	5.1	Y	0	0	0	P	U
1410	20130328:0000	2032	806	6.8	2.9	-	-	N	1	-	-	-	U
1410	20130328:0000	2126	797	-	-	135	6.2	N	-	1	-	H	U
1410	20130328:0000	2145	795	7.4	-1.6	-	-	N	1	-	-	-	U
1410	20130328:0000	2557	756	4.6	-4.4	-	-	N	1	-	-	-	U
1410	20130328:0000	2726	740	-	-	170	2.6	N	-	1	-	H	U
1410	20130328:0000	2910	724	4.8	-25.2	-	-	N	1	-	-	-	U
1410	20130328:0000	3184	700	4.4	-40.6	125	8.8	Y	1	0	0	P	U
1410	20130328:0000	3326	688	-	-	120	10.3	N	-	1	-	H	U
1410	20130328:0000	3926	638	-	-	145	9.8	N	-	1	-	H	U
1410	20130328:0000	4226	615	-	-	130	8.8	N	-	1	-	H	U
1410	20130328:0000	4259	612	-4.7	-22.7	-	-	N	1	-	-	-	U
1410	20130328:0000	4402	601	-3.1	-41.1	-	-	N	1	-	-	-	U
1410	20130328:0000	4526	592	-	-	140	12.9	N	-	1	-	H	U
1410	20130328:0000	4826	569	-	-	130	11.8	N	-	1	-	H	U
1410	20130328:0000	4860	567	-6.9	-27.9	-	-	N	1	-	-	-	U
1410	20130328:0000	5212	542	-7.3	-47.3	155	7.2	N	1	1	-	H	U
1410	20130328:0000	5226	541	-7.9	-46.9	-	-	N	1	-	-	-	U
1410	20130328:0000	5426	527	-	-	125	6.7	N	-	1	-	H	U
1410	20130328:0000	5833	500	-12.9	-46.9	125	8.2	Y	0	0	0	P	U
1410	20130328:0000	7226	414	-	-	125	9.8	N	-	1	-	H	U
1410	20130328:0000	7488	400	-27.1	-48.1	130	9.3	Y	0	0	0	P	U
1410	20130328:0000	8126	366	-	-	130	7.2	N	-	1	-	H	U
1410	20130328:0000	8140	365	-33.3	-47.3	-	-	N	1	-	-	-	U
1410	20130328:0000	8355	354	-34.5	-55.5	-	-	N	1	-	-	-	U
1410	20130328:0000	9335	307	-42.1	-57.1	105	8.8	N	1	1	-	H	U
1410	20130328:0000	9491	300	-42.3	-59.3	115	6.2	Y	0	0	0	P	U
1410	20130328:0000	9626	294	-	-	120	6.2	N	-	1	-	H	U
1410	20130328:0000	9926	281	-	-	110	11.3	N	-	1	-	H	U
1410	20130328:0000	10526	257	-	-	110	7.2	N	-	1	-	H	U
1410	20130328:0000	10708	250	-48.3	-71.3	110	8.8	Y	0	0	0	P	U
1410	20130328:0000	10826	246	-	-	110	8.2	N	-	1	-	H	U
1410	20130328:0000	11126	234	-	-	170	1.5	N	-	1	-	H	U
1410	20130328:0000	11426	224	-	-	180	5.1	N	-	1	-	H	U
1410	20130328:0000	11935	207	-54.1	-75.1	-	-	N	1	-	-	-	U
1410	20130328:0000	12026	204	-	-	130	9.8	N	-	1	-	H	U
1410	20130328:0000	12156	200	-54.3	-77.3	90	8.2	Y	0	0	0	P	U
1410	20130328:0000	12326	195	-	-	85	7.7	N	-	1	-	H	U
1410	20130328:0000	12626	186	-	-	95	3.6	N	-	1	-	H	U
1410	20130328:0000	12926	177	-	-	125	8.8	N	-	1	-	H	U
1410	20130328:0000	13226	169	-	-	105	8.8	N	-	1	-	H	U
1410	20130328:0000	13526	161	-	-	110	9.8	N	-	1	-	H	U
1410	20130328:0000	13985	150	-58.1	-89.1	110	3.6	Y	0	0	0	P	U
1410	20130328:0000	14426	140	-	-	100	6.7	N	-	1	-	H	U
1410	20130328:0000	14462	139	-60.5	-	-	-	N	3	-	-	-	U
1410	20130328:0000	15026	127	-	-	75	6.7	N	-	1	-	H	U
1410	20130328:0000	15326	121	-	-	30	6.2	N	-	1	-	H	U
1410	20130328:0000	15626	115	-	-	285	1	N	-	1	-	H	U
1410	20130328:0000	15926	110	-	-	125	6.2	N	-	1	-	H	U
1410	20130328:0000	16226	105	-	-	100	5.1	N	-	1	-	H	U
1410	20130328:0000	16500	100	-63.3	-	95	1.5	Y	1	0	0	P	U
1410	20130328:0000	16526	99.6	-	-	95	1.5	N	-	1	-	H	U
1410	20130328:0000	17126	90.3	-	-	55	1	N	-	1	-	H	U
1410	20130328:0000	17426	86	-	-	110	9.3	N	-	1	-	H	U
1410	20130328:0000	17726	81.9	-	-	100	6.2	N	-	1	-	H	U
1410	20130328:0000	18026	78	-	-	0	0	N	-	1	-	H	U
1410	20130328:0000	18326	74.3	-	-	125	6.2	N	-	1	-	H	U
1410	20130328:0000	18432	73	-63.9	-	-	-	N	1	-	-	-	U
1410	20130328:0000	18626	70.7	-	-	125	8.2	N	-	1	-	H	U
1410	20130328:0000	18690	70	-63.5	-	130	7.2	Y	0	0	0	P	U
1410	20130328:0000	18926	67.4	-	-	135	5.1	N	-	1	-	H	U
1410	20130328:0000	19226	64.2	-	-	100	5.1	N	-	1	-	H	U
1410	20130328:0000	19826	58.2	-	-	0	0	N	-	1	-	H	U
1410	20130328:0000	20765	50	-61.9	-	115	2.1	Y	0	0	0	P	U
1410	20130328:0000	21326	45.7	-	-	135	6.7	N	-	1	-	H	U
1410	20130328:0000	21926	41.5	-	-	125	7.7	N	-	1	-	H	U
1410	20130328:0000	22226	39.6	-	-	90	6.7	N	-	1	-	H	U
1410	20130328:0000	22526	37.7	-	-	85	9.3	N	-	1	-	H	U
1410	20130328:0000	22826	35.9	-	-	105	7.7	N	-	1	-	H	U
1410	20130328:0000	23355	33	-58.9	-89.9	-	-	N	1	-	-	-	U
1410	20130328:0000	23956	30	-56.9	-88.9	0	0	Y	0	0	0	P	U
1410	20130328:0000	24172	29	-54.9	-86.9	-	-	N	1	-	-	-	U
1410	20130328:1200	26	1024	20.2	16	325	2.1	Y	4	4	-	H	U
1410	20130328:1200	77	1018	18.6	13.6	-	-	N	1	-	-	-	U
1410	20130328:1200	230	1000	17.4	12.4	-	-	Y	0	-	0	-	U
1410	20130328:1200	326	989	-	-	265	1.5	N	-	1	-	H	U
1410	20130328:1200	626	954	-	-	0	0	N	-	1	-	H	U
1410	20130328:1200	892	925	12.6	10.3	-	-	Y	0	-	0	-	U
1410	20130328:1200	926	921	-	-	160	2.1	N	-	1	-	H	U
1410	20130328:1200	1122	900	10.4	9.4	-	-	N	1	-	-	-	U
1410	20130328:1200	1453	865	10	7.3	-	-	N	1	-	-	-	U
1410	20130328:1200	1526	857	-	-	150	5.1	N	-	1	-	H	U
1410	20130328:1200	1599	850	9	6.1	145	7.2	Y	0	0	0	P	U
1410	20130328:1200	2126	797	-	-	130	7.2	N	-	1	-	H	U
1410	20130328:1200	2426	768	-	-	130	7.2	N	-	1	-	H	U
1410	20130328:1200	2442	767	2.6	-2.4	-	-	N	1	-	-	-	U
1410	20130328:1200	2614	751	6.6	-38.4	-	-	N	1	-	-	-	U
1410	20130328:1200	2726	741	-	-	50	6.2	N	-	1	-	H	U
1410	20130328:1200	2847	730	6.8	-28.2	-	-	N	1	-	-	-	U
1410	20130328:1200	3190	700	4.4	-31.6	110	3.6	Y	0	0	0	P	U
1410	20130328:1200	3326	688	-	-	75	5.7	N	-	1	-	H	U
1410	20130328:1200	4226	615	-	-	75	9.3	N	-	1	-	H	U
1410	20130328:1200	4776	574	-5.3	-54.3	-	-	N	1	-	-	-	U
1410	20130328:1200	4826	570	-	-	70	10.3	N	-	1	-	H	U
1410	20130328:1200	5515	522	-10.1	-36.1	-	-	N	1	-	-	-	U
1410	20130328:1200	5845	500	-12.7	-39.7	85	14.4	Y	0	0	0	P	U
1410	20130328:1200	6026	488	-	-	85	14.9	N	-	1	-	H	U
1410	20130328:1200	6626	450	-	-	80	12.9	N	-	1	-	H	U
1410	20130328:1200	7226	415	-	-	70	17.5	N	-	1	-	H	U
1410	20130328:1200	7340	409	-25.7	-39.7	-	-	N	1	-	-	-	U
1410	20130328:1200	7501	400	-26.7	-40.7	70	19.6	Y	0	0	0	P	U
1410	20130328:1200	7526	399	-	-	65	18	N	-	1	-	H	U
1410	20130328:1200	8078	369	-31.3	-40.3	-	-	N	1	-	-	-	U
1410	20130328:1200	8673	339	-36.3	-48.3	-	-	N	1	-	-	-	U
1410	20130328:1200	9026	322	-	-	80	31.4	N	-	1	-	H	U
1410	20130328:1200	9093	319	-38.1	-59.1	-	-	N	1	-	-	-	U
1410	20130328:1200	9513	300	-41.9	-60.9	75	26.8	Y	0	0	0	P	U
1410	20130328:1200	9626	295	-	-	80	25.2	N	-	1	-	H	U
1410	20130328:1200	9812	287	-44.3	-65.3	-	-	N	1	-	-	-	U
1410	20130328:1200	9926	282	-	-	90	29.3	N	-	1	-	H	U
1410	20130328:1200	10417	262	-	-	85	33.5	N	-	2	-	P	U
1410	20130328:1200	10526	258	-	-	85	33.5	N	-	1	-	H	U
1410	20130328:1200	10729	250	-48.7	-72.7	85	29.3	Y	0	0	0	P	U
1410	20130328:1200	11592	219	-52.9	-73.9	-	-	N	1	-	-	-	U
1410	20130328:1200	11726	214	-	-	85	18	N	-	1	-	H	U
1410	20130328:1200	12177	200	-53.7	-79.7	90	19	Y	0	0	0	P	U
1410	20130328:1200	12326	195	-	-	95	20.6	N	-	1	-	H	U
1410	20130328:1200	12926	178	-	-	70	16.5	N	-	1	-	H	U
1410	20130328:1200	13226	170	-	-	90	12.9	N	-	1	-	H	U
1410	20130328:1200	13526	162	-	-	65	10.3	N	-	1	-	H	U
1410	20130328:1200	13717	157	-58.5	-89.5	-	-	N	1	-	-	-	U
1410	20130328:1200	14004	150	-57.9	-89.9	80	8.8	Y	0	0	0	P	U
1410	20130328:1200	14126	147	-	-	80	8.8	N	-	1	-	H	U
1410	20130328:1200	14426	140	-	-	40	7.7	N	-	1	-	H	U
1410	20130328:1200	14617	136	-61.7	-	-	-	N	3	-	-	-	U
1410	20130328:1200	14726	134	-	-	45	7.7	N	-	1	-	H	U
1410	20130328:1200	15026	127	-	-	80	7.2	N	-	1	-	H	U
1410	20130328:1200	15326	121	-	-	80	9.8	N	-	1	-	H	U
1410	20130328:1200	15626	115	-	-	30	7.7	N	-	1	-	H	U
1410	20130328:1200	15926	110	-	-	350	5.7	N	-	1	-	H	U
1410	20130328:1200	16515	100	-63.3	-	50	4.1	Y	1	0	0	P	U
1410	20130328:1200	16526	99.8	-	-	50	4.1	N	-	1	-	H	U
1410	20130328:1200	16826	95	-	-	95	5.7	N	-	1	-	H	U
1410	20130328:1200	17126	90.5	-	-	105	6.7	N	-	1	-	H	U
1410	20130328:1200	17726	82	-	-	125	5.1	N	-	1	-	H	U
1410	20130328:1200	18026	78.1	-	-	110	7.7	N	-	1	-	H	U
1410	20130328:1200	18326	74.4	-	-	0	0	N	-	1	-	H	U
1410	20130328:1200	18438	73	-65.9	-	-	-	N	1	-	-	-	U
1410	20130328:1200	18693	70	-64.9	-	120	3.1	Y	0	0	0	P	U
1410	20130328:1200	19226	64.2	-	-	135	5.7	N	-	1	-	H	U
1410	20130328:1200	19526	61.1	-	-	75	6.7	N	-	1	-	H	U
1410	20130328:1200	19826	58.2	-	-	75	5.1	N	-	1	-	H	U
1410	20130328:1200	20126	55.4	-	-	120	6.2	N	-	1	-	H	U
1410	20130328:1200	20757	50	-62.7	-	110	7.2	Y	0	0	0	P	U
